action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,375222,17749446,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H](C)C(=O)Nc1cc(-c2ccccc2F)cc(C#Cc2ccccc2)n1,,,CHEMBL3886594,,2016,"{'bei': '14.45', 'le': '0.26', 'lle': '1.57', 'sei': '9.99'}",CHEMBL4106575,,CHEMBL4106575,5.40,0,http://www.openphacts.org/units/Nanomolar,2867749,=,37,1,=,,IC50,nM,,4010.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,4010.0
,375223,17749447,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H](C)C(=O)Nc1cc(-c2ccccc2)cc(C#Cc2ccccc2)n1,,,CHEMBL3886594,,2016,"{'bei': '15.69', 'le': '0.28', 'lle': '1.89', 'sei': '10.33'}",CHEMBL4111793,,CHEMBL4111793,5.58,0,http://www.openphacts.org/units/Nanomolar,2867750,=,37,1,=,,IC50,nM,,2642.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,2642.0
,375224,17749448,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H](C)C(=O)Nc1cc(-c2cccnc2)cc(C#Cc2ccccc2)n1,,,CHEMBL3886594,,2016,"{'bei': '18.52', 'le': '0.33', 'lle': '3.51', 'sei': '9.87'}",CHEMBL4112887,,CHEMBL4112887,6.60,0,http://www.openphacts.org/units/Nanomolar,2867751,=,37,1,=,,IC50,nM,,250.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,250.0
,375225,17749449,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ccncc2)c(-c2cncnc2)c(C#Cc2ccccc2)n1,,,CHEMBL3886594,,2016,"{'bei': '15.19', 'le': '0.27', 'lle': '3.05', 'sei': '7.12'}",CHEMBL3931465,,CHEMBL3931465,6.60,0,http://www.openphacts.org/units/Nanomolar,2867752,=,37,1,=,,IC50,nM,,250.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,250.0
,375226,17749450,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2cccnc2)c(-c2cncnc2)c(C#Cc2ccccc2)n1,,,CHEMBL3886594,,2016,"{'bei': '15.57', 'le': '0.28', 'lle': '3.21', 'sei': '7.30'}",CHEMBL3903484,,CHEMBL3903484,6.76,0,http://www.openphacts.org/units/Nanomolar,2867753,=,37,1,=,,IC50,nM,,172.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,172.0
,375227,17749451,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(CC)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2ccc3c(C)nccc3c2)n1,,,CHEMBL3886594,,2016,"{'bei': '15.85', 'le': '0.29', 'lle': '3.90', 'sei': '7.44'}",CHEMBL3940501,,CHEMBL3940501,8.22,0,http://www.openphacts.org/units/Nanomolar,2867754,=,37,1,=,,IC50,nM,,6.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,6.0
,375228,17749452,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2ccc3nc(C)ccc3c2)n1,,,CHEMBL3886594,,2016,"{'bei': '18.35', 'le': '0.33', 'lle': '5.46', 'sei': '8.14'}",CHEMBL3909016,,CHEMBL3909016,9.00,0,http://www.openphacts.org/units/Nanomolar,2867755,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,375229,17749453,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2cc(C)nc(C)c2)n1,,,CHEMBL3886594,,2016,"{'bei': '19.80', 'le': '0.36', 'lle': '6.31', 'sei': '8.14'}",CHEMBL3935487,,CHEMBL3935487,9.00,0,http://www.openphacts.org/units/Nanomolar,2867756,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,375230,17749454,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2cc(F)cc(F)c2)n1,,,CHEMBL3886594,,2016,"{'bei': '19.50', 'le': '0.36', 'lle': '6.04', 'sei': '9.22'}",CHEMBL3917949,,CHEMBL3917949,9.00,0,http://www.openphacts.org/units/Nanomolar,2867757,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,375231,17749455,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2ccc(-n3cnc(C)c3)cc2)n1,,,CHEMBL3886594,,2016,"{'bei': '17.80', 'le': '0.32', 'lle': '5.83', 'sei': '7.80'}",CHEMBL3926762,,CHEMBL3926762,9.00,0,http://www.openphacts.org/units/Nanomolar,2867758,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,375232,17749456,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2cc(F)c3ncccc3c2)n1,,,CHEMBL3886594,,2016,"{'bei': '18.20', 'le': '0.33', 'lle': '5.63', 'sei': '8.14'}",CHEMBL3963948,,CHEMBL3963948,9.00,0,http://www.openphacts.org/units/Nanomolar,2867759,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,375233,17749457,[],CHEMBL3888131,"XIAP BIR3 & cIAP1 BIR3 Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% TritonX100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a strepatvidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes. Time resolved Europium fluorescence was measured in a Wallac Victor using Standard assay settings.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(C)C(=O)Nc1cc(-c2ncnc3c(C)nn(C)c23)cc(C#Cc2cnc3c(cnn3C)c2)n1,,,CHEMBL3886594,,2016,"{'bei': '18.73', 'le': '0.34', 'lle': '7.04', 'sei': '7.01'}",CHEMBL3898413,,CHEMBL3898413,9.00,0,http://www.openphacts.org/units/Nanomolar,2867760,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
,441789,17801533,[],CHEMBL3889229,"Binding Assays (DELFIA): BIR3 domains (10 nM) were incubated with SMAC peptide (10 nM) in assay buffer (50 mM Tris, 120 mM NaCl, 0.1% BSA, 1 mM DTT, 0.05% Triton X100) for one hour at room temperature in the presence of inhibitory compounds. The assay mixture was transferred to a streptavidin coated plate and incubated for one hour at room temperature to allow binding of the biotinylated peptide and associated BIR3 domains to the plate. After several washing steps Eu labeled anti-GST antibody (e.g. Perkin Elmer DELFIA Eu-N1-antiGST AD0250) was added to detect BIR3 domain-SMAC peptide interactions according to Perkin Elmer's instructions. Briefly, the antibody was added (dilution 1:5000 in Perkin Elmer DELFIA Assay Buffer 2013-01) and incubated for one hour. After 3 washing steps using Delfia Washing Buffer (Perkin Elmer DELFIA Wash 2013-05), Enhancement Solution (Perkin Elmer Enhancement Asolution 2013-02) was added and incubation continued for 10 minutes.",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)Nc1ccc(-c2c(-c3cccnc3OC)nc3cc(C)ccn23)c(C#Cc2ccc3c(C)nccc3c2)n1,,,CHEMBL3886996,,2016,"{'bei': '15.47', 'le': '0.28', 'lle': '3.42', 'sei': '8.46'}",CHEMBL3895473,,CHEMBL3895473,9.00,0,http://www.openphacts.org/units/Nanomolar,2901287,=,37,1,=,,IC50,nM,,1.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1.0
